anonymized_latitude,anonymized_longitude,timestamp,species_name
42.488693,-82.89861,2022-12-01 12:55:12.926,"House Finch,Red-Winged Blackbird"
37.29826,-107.58461,2022-12-01 15:13:16.407,"House Finch,Red-Winged Blackbird"
41.42088,-72.78706,2022-12-01 16:26:34.839,"House Finch,Red-Winged Blackbird"
41.42088,-72.78706,2022-12-01 16:26:37.039,"House Finch,Red-Winged Blackbird"
32.349293,-110.85725,2022-12-01 19:15:09.743,"House Finch,Red-Winged Blackbird"
32.896637,-117.18285,2022-12-01 19:29:31.986,"House Finch,Red-Winged Blackbird"
37.779762,-89.24396,2022-12-01 20:04:51.479,"House Finch,Red-Winged Blackbird"
39.454372,-119.833145,2022-12-01 22:59:20.163,"House Finch,Red-Winged Blackbird"
38.978443,-104.669106,2022-12-02 14:57:46.938,"House Finch,Red-Winged Blackbird"
45.834293,-108.575264,2022-12-02 20:14:52.881,"House Finch,Red-Winged Blackbird"
40.966583,-73.72315,2022-12-03 15:14:54.810,"House Finch,Red-Winged Blackbird"
40.966583,-73.72315,2022-12-03 15:25:10.785,"House Finch,Red-Winged Blackbird"
40.48806,-105.1069,2022-12-03 18:18:43.099,"House Finch,Red-Winged Blackbird"
32.325413,-111.115524,2022-12-03 21:34:32.760,"House Finch,Red-Winged Blackbird"
40.610374,-75.70734,2022-12-04 13:54:37.164,"House Finch,Red-Winged Blackbird"
35.071026,-80.930756,2022-12-05 13:08:44.146,"House Finch,Red-Winged Blackbird"
41.15651,-73.317924,2022-12-05 15:13:19.094,"House Finch,Red-Winged Blackbird"
36.3372,-94.298836,2022-12-05 15:53:17.467,"House Finch,Red-Winged Blackbird"
33.88776,-118.01017,2022-12-05 17:47:41.471,"House Finch,Red-Winged Blackbird"
37.802574,-122.43451,2022-12-05 20:17:37.934,"House Finch,Red-Winged Blackbird"
40.60643,-111.93245,2022-12-05 20:33:15.592,"House Finch,Red-Winged Blackbird"
37.626213,-113.04611,2022-12-05 22:18:58.540,"House Finch,Red-Winged Blackbird"
36.093548,-86.71563,2022-12-06 14:15:14.758,"House Finch,Red-Winged Blackbird"
40.789482,-81.447815,2022-12-06 14:47:43.393,"House Finch,Red-Winged Blackbird"
42.488693,-82.89861,2022-12-08 14:31:25.705,"House Finch,Red-Winged Blackbird"
