anonymized_latitude,anonymized_longitude,timestamp,species_name
43.557304,-70.49568,2023-01-20 12:11:53.013,American Tree Sparrow
43.557304,-70.49568,2023-01-20 12:11:55.298,American Tree Sparrow
44.71585,-70.198524,2023-01-20 12:16:41.677,American Tree Sparrow
44.623844,-72.0192,2023-01-20 12:24:36.784,American Tree Sparrow
44.303215,-69.71143,2023-01-20 12:31:29.174,American Tree Sparrow
44.303215,-69.71143,2023-01-20 12:31:29.179,American Tree Sparrow
43.908733,-72.74368,2023-01-20 12:36:02.975,American Tree Sparrow
43.908733,-72.74368,2023-01-20 12:36:03.005,American Tree Sparrow
45.057735,-73.43869,2023-01-20 12:48:12.041,American Tree Sparrow
45.057735,-73.43869,2023-01-20 12:48:12.170,American Tree Sparrow
45.057735,-73.43869,2023-01-20 12:48:12.203,American Tree Sparrow
45.057735,-73.43869,2023-01-20 12:48:12.221,American Tree Sparrow
45.057735,-73.43869,2023-01-20 12:48:12.383,American Tree Sparrow
44.21831,-76.55116,2023-01-20 12:52:02.122,American Tree Sparrow
44.21831,-76.55116,2023-01-20 12:52:02.535,American Tree Sparrow
42.30227,-71.40771,2023-01-20 12:52:31.308,American Tree Sparrow
44.623844,-72.0192,2023-01-20 13:01:01.746,American Tree Sparrow
45.057735,-73.43869,2023-01-20 13:06:25.373,American Tree Sparrow
45.057735,-73.43869,2023-01-20 13:06:26.537,American Tree Sparrow
44.708263,-74.98825,2023-01-20 13:13:57.894,American Tree Sparrow
44.708263,-74.98825,2023-01-20 13:13:57.897,American Tree Sparrow
44.00476,-75.96861,2023-01-20 13:16:01.959,American Tree Sparrow
44.00476,-75.96861,2023-01-20 13:16:01.987,American Tree Sparrow
44.00476,-75.96861,2023-01-20 13:16:03.799,American Tree Sparrow
45.057735,-73.43869,2023-01-20 13:17:15.432,American Tree Sparrow
45.473713,-73.79896,2023-01-20 13:25:17.606,American Tree Sparrow
45.473713,-73.79896,2023-01-20 13:25:17.629,American Tree Sparrow
44.261486,-73.27025,2023-01-20 13:27:52.933,American Tree Sparrow
43.993813,-76.0555,2023-01-20 13:49:38.679,American Tree Sparrow
43.993813,-76.0555,2023-01-20 13:49:41.464,American Tree Sparrow
44.303215,-69.71143,2023-01-20 13:50:42.534,American Tree Sparrow
44.303215,-69.71143,2023-01-20 13:50:42.564,American Tree Sparrow
44.56332,-68.4972,2023-01-20 13:50:55.362,American Tree Sparrow
44.56332,-68.4972,2023-01-20 13:50:55.563,American Tree Sparrow
44.923706,-91.48975,2023-01-20 14:01:48.947,American Tree Sparrow
44.923706,-91.48975,2023-01-20 14:01:49.067,American Tree Sparrow
44.923706,-91.48975,2023-01-20 14:01:49.652,American Tree Sparrow
41.63778,-93.878395,2023-01-20 14:02:36.866,American Tree Sparrow
44.007698,-92.47015,2023-01-20 14:03:32.981,American Tree Sparrow
43.91282,-78.2165,2023-01-20 14:03:36.372,American Tree Sparrow
42.092644,-85.56328,2023-01-20 14:09:20.757,American Tree Sparrow
44.923706,-91.48975,2023-01-20 14:13:14.951,American Tree Sparrow
43.052444,-88.69135,2023-01-20 14:13:55.883,American Tree Sparrow
43.557304,-70.49568,2023-01-20 14:18:35.831,American Tree Sparrow
43.557304,-70.49568,2023-01-20 14:18:35.861,American Tree Sparrow
43.557304,-70.49568,2023-01-20 14:18:36.704,American Tree Sparrow
43.557304,-70.49568,2023-01-20 14:18:37.034,American Tree Sparrow
43.966496,-77.101456,2023-01-20 14:20:05.590,American Tree Sparrow
42.092644,-85.56328,2023-01-20 14:21:49.608,American Tree Sparrow
42.092644,-85.56328,2023-01-20 14:21:49.707,American Tree Sparrow
42.092644,-85.56328,2023-01-20 14:21:50.108,American Tree Sparrow
42.092644,-85.56328,2023-01-20 14:21:50.928,American Tree Sparrow
42.632587,-72.49123,2023-01-20 14:22:38.734,American Tree Sparrow
44.007698,-92.47015,2023-01-20 14:25:22.861,American Tree Sparrow
44.189007,-77.36635,2023-01-20 14:26:36.598,American Tree Sparrow
38.716507,-90.75911,2023-01-20 14:28:25.613,American Tree Sparrow
42.870735,-71.01984,2023-01-20 14:29:00.355,American Tree Sparrow
42.870735,-71.01984,2023-01-20 14:29:01.276,American Tree Sparrow
42.870735,-71.01984,2023-01-20 14:29:01.376,American Tree Sparrow
43.632565,-85.44609,2023-01-20 14:35:36.864,American Tree Sparrow
43.6839,-79.66256,2023-01-20 14:49:44.272,American Tree Sparrow
44.71585,-70.198524,2023-01-20 14:50:33.697,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:02.193,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:02.251,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:02.302,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:02.413,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:03.272,American Tree Sparrow
43.960304,-78.99312,2023-01-20 14:52:03.314,American Tree Sparrow
45.473713,-73.79896,2023-01-20 14:55:36.042,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:20.257,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:22.036,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:22.309,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:24.374,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:24.402,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:47.856,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:48.614,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:48.680,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:56:49.003,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:57:01.246,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:57:28.611,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:57:31.451,American Tree Sparrow
44.303215,-69.71143,2023-01-20 14:57:56.427,American Tree Sparrow
44.09793,-76.66359,2023-01-20 15:01:11.868,American Tree Sparrow
41.712814,-91.44712,2023-01-20 15:01:14.420,American Tree Sparrow
44.90042,-66.952095,2023-01-20 15:04:08.217,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:06:11.731,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:06:12.014,American Tree Sparrow
44.483788,-70.515175,2023-01-20 15:08:46.290,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:08:54.403,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:08:54.932,American Tree Sparrow
41.559708,-75.73708,2023-01-20 15:11:42.783,American Tree Sparrow
42.828102,-82.59438,2023-01-20 15:24:05.868,American Tree Sparrow
42.828102,-82.59438,2023-01-20 15:24:06.372,American Tree Sparrow
42.828102,-82.59438,2023-01-20 15:24:06.325,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:17.614,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:17.657,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:17.664,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:17.683,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:17.701,American Tree Sparrow
44.772884,-73.269844,2023-01-20 15:28:18.829,American Tree Sparrow
45.501446,-75.57961,2023-01-20 15:28:58.454,American Tree Sparrow
45.501446,-75.57961,2023-01-20 15:28:58.472,American Tree Sparrow
45.501446,-75.57961,2023-01-20 15:28:58.555,American Tree Sparrow
45.501446,-75.57961,2023-01-20 15:28:58.864,American Tree Sparrow
41.731323,-71.37993,2023-01-20 15:32:28.398,American Tree Sparrow
41.731323,-71.37993,2023-01-20 15:32:28.527,American Tree Sparrow
41.731323,-71.37993,2023-01-20 15:32:29.077,American Tree Sparrow
41.731323,-71.37993,2023-01-20 15:32:29.464,American Tree Sparrow
41.731323,-71.37993,2023-01-20 15:32:29.591,American Tree Sparrow
44.007698,-92.47015,2023-01-20 15:37:44.925,American Tree Sparrow
44.007698,-92.47015,2023-01-20 15:37:49.037,American Tree Sparrow
43.05431,-73.99589,2023-01-20 15:40:15.250,American Tree Sparrow
44.623844,-72.0192,2023-01-20 15:43:07.773,American Tree Sparrow
44.623844,-72.0192,2023-01-20 15:43:07.896,American Tree Sparrow
44.623844,-72.0192,2023-01-20 15:43:08.357,American Tree Sparrow
44.623844,-72.0192,2023-01-20 15:43:08.794,American Tree Sparrow
47.91221,-96.97106,2023-01-20 15:47:37.235,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:54:57.226,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:54:58.507,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:54:58.789,American Tree Sparrow
43.960304,-78.99312,2023-01-20 15:54:58.795,American Tree Sparrow
47.91221,-96.97106,2023-01-20 16:02:39.892,American Tree Sparrow
43.960304,-78.99312,2023-01-20 16:22:56.939,American Tree Sparrow
43.960304,-78.99312,2023-01-20 16:22:57.228,American Tree Sparrow
43.960304,-78.99312,2023-01-20 16:22:57.239,American Tree Sparrow
43.960304,-78.99312,2023-01-20 16:22:58.327,American Tree Sparrow
44.6065,-78.885956,2023-01-20 16:36:23.342,American Tree Sparrow
43.993813,-76.0555,2023-01-20 16:53:38.253,American Tree Sparrow
43.993813,-76.0555,2023-01-20 16:53:41.282,American Tree Sparrow
49.83969,-119.441826,2023-01-20 16:58:56.061,American Tree Sparrow
49.83969,-119.441826,2023-01-20 16:58:57.435,American Tree Sparrow
44.961807,-75.25034,2023-01-20 16:59:36.982,American Tree Sparrow
45.395287,-122.62948,2023-01-20 17:03:52.803,American Tree Sparrow
44.483788,-70.515175,2023-01-20 17:09:19.961,American Tree Sparrow
44.623844,-72.0192,2023-01-20 17:15:20.978,American Tree Sparrow
44.623844,-72.0192,2023-01-20 17:15:22.744,American Tree Sparrow
42.828102,-82.59438,2023-01-20 17:16:08.271,American Tree Sparrow
42.092644,-85.56328,2023-01-20 17:24:03.647,American Tree Sparrow
42.092644,-85.56328,2023-01-20 17:24:05.307,American Tree Sparrow
42.092644,-85.56328,2023-01-20 17:24:06.577,American Tree Sparrow
42.092644,-85.56328,2023-01-20 17:24:07.647,American Tree Sparrow
43.960304,-78.99312,2023-01-20 17:35:02.335,American Tree Sparrow
43.960304,-78.99312,2023-01-20 17:35:02.426,American Tree Sparrow
43.024185,-76.26095,2023-01-20 17:35:13.341,American Tree Sparrow
43.024185,-76.26095,2023-01-20 17:35:15.157,American Tree Sparrow
42.30227,-71.40771,2023-01-20 17:37:50.736,American Tree Sparrow
42.30227,-71.40771,2023-01-20 17:37:50.805,American Tree Sparrow
44.708263,-74.98825,2023-01-20 17:42:05.691,American Tree Sparrow
42.169605,-71.09791,2023-01-20 17:54:02.645,American Tree Sparrow
43.753086,-70.47195,2023-01-20 18:00:46.222,American Tree Sparrow
42.91436,-89.53476,2023-01-20 18:00:50.046,American Tree Sparrow
42.91436,-89.53476,2023-01-20 18:05:24.972,American Tree Sparrow
42.91436,-89.53476,2023-01-20 18:05:27.942,American Tree Sparrow
42.909447,-71.06229,2023-01-20 18:07:52.827,American Tree Sparrow
42.88814,-84.56801,2023-01-20 18:11:18.570,American Tree Sparrow
42.88814,-84.56801,2023-01-20 18:11:19.994,American Tree Sparrow
42.88814,-84.56801,2023-01-20 18:11:20.530,American Tree Sparrow
42.88814,-84.56801,2023-01-20 18:11:21.116,American Tree Sparrow
43.960304,-78.99312,2023-01-20 18:15:11.340,American Tree Sparrow
43.960304,-78.99312,2023-01-20 18:15:11.858,American Tree Sparrow
43.960304,-78.99312,2023-01-20 18:15:13.514,American Tree Sparrow
42.092644,-85.56328,2023-01-20 18:17:31.209,American Tree Sparrow
42.327774,-87.99939,2023-01-20 18:18:44.927,American Tree Sparrow
42.327774,-87.99939,2023-01-20 18:18:45.948,American Tree Sparrow
42.327774,-87.99939,2023-01-20 18:18:46.012,American Tree Sparrow
42.327774,-87.99939,2023-01-20 18:18:48.298,American Tree Sparrow
44.772884,-73.269844,2023-01-20 18:21:11.512,American Tree Sparrow
44.772884,-73.269844,2023-01-20 18:21:11.557,American Tree Sparrow
42.933254,-85.4049,2023-01-20 18:27:12.050,American Tree Sparrow
43.05584,-70.758865,2023-01-20 18:29:17.464,American Tree Sparrow
43.993813,-76.0555,2023-01-20 18:37:27.534,American Tree Sparrow
