anonymized_latitude,anonymized_longitude,timestamp,species_name
40.87139134453142,-73.76967955027479,2023-02-01 16:54:21.289,"Gray Catbird,Rose-Breasted Grosbeak"
40.77700939710089,-74.8544826444457,2023-02-03 12:50:17.688,"Gray Catbird,Rose-Breasted Grosbeak"
40.610167717203296,-73.97039211602737,2023-02-03 20:06:26.817,"Gray Catbird,Rose-Breasted Grosbeak"
39.00597005306204,-77.0864996343124,2023-02-04 15:04:31.946,"Gray Catbird,Rose-Breasted Grosbeak"
36.835030233724304,-76.22969275393034,2023-02-05 20:42:47.210,"Gray Catbird,Rose-Breasted Grosbeak"
41.30740459242279,-83.87302594138959,2023-02-07 16:11:20.633,"Gray Catbird,Rose-Breasted Grosbeak"
42.45495082337087,-82.92252173820238,2023-02-11 21:00:15.852,"Gray Catbird,Rose-Breasted Grosbeak"
39.07919605627654,-77.01925490738459,2023-02-12 18:13:23.985,"Gray Catbird,Rose-Breasted Grosbeak"
35.609326133249816,-98.06612112084775,2023-02-12 19:57:48.352,"Gray Catbird,Rose-Breasted Grosbeak"
40.86440284853588,-73.85456553376856,2023-02-14 21:04:58.820,"Gray Catbird,Rose-Breasted Grosbeak"
39.36769579475751,-94.61767324654484,2023-02-16 15:47:28.144,"Gray Catbird,Rose-Breasted Grosbeak"
40.88118715288857,-74.11206977367696,2023-02-17 18:01:40.000,"Gray Catbird,Rose-Breasted Grosbeak"
42.05988837139036,-87.74041920120393,2023-02-21 15:51:00.675,"Gray Catbird,Rose-Breasted Grosbeak"
42.52717010875601,-87.93208813694964,2023-02-21 21:27:43.502,"Gray Catbird,Rose-Breasted Grosbeak"
41.86986218364583,-83.4054425238253,2023-02-22 20:35:56.846,"Gray Catbird,Rose-Breasted Grosbeak"
39.34020650394004,-76.66514328492556,2023-02-25 21:12:36.526,"Gray Catbird,Rose-Breasted Grosbeak"
