anonymized_latitude,anonymized_longitude,timestamp,species_name
44.76224291190622,1.4655645019835182,2023-02-01 13:31:05.824,"Black Redstart,Great Tit"
50.536511982773305,5.874432998384265,2023-02-18 13:53:37.143,"Black Redstart,Great Tit"
53.08292288485436,8.369396907087904,2023-02-19 11:33:07.654,"Black Redstart,Great Tit"
49.46553998412305,10.31670078440526,2023-02-21 07:43:22.870,"Black Redstart,Great Tit"
51.2019673708698,6.720476945822634,2023-02-23 12:12:09.582,"Black Redstart,Great Tit"
52.64083114455213,-1.7359227099266634,2023-02-23 14:49:19.522,"Black Redstart,Great Tit"
52.70375565650933,7.705833267568664,2023-02-27 09:10:14.628,"Black Redstart,Great Tit"
49.93503950884994,5.927788352378401,2023-02-28 09:49:09.758,"Black Redstart,Great Tit"
49.93503950884994,5.927788352378401,2023-02-28 09:49:11.158,"Black Redstart,Great Tit"
53.21456695767451,-2.8781610980218058,2023-02-28 12:27:40.708,"Black Redstart,Great Tit"
