anonymized_latitude,anonymized_longitude,timestamp,species_name
41.311638,-74.82751,2022-10-24 11:27:55.532,Brown-Headed Cowbird
41.813156,-72.394684,2022-10-24 11:28:34.505,Brown-Headed Cowbird
42.310947,-71.56087,2022-10-24 11:33:37.719,Brown-Headed Cowbird
38.50034,-77.45254,2022-10-24 11:50:34.220,Brown-Headed Cowbird
41.311638,-74.82751,2022-10-24 12:00:17.057,Brown-Headed Cowbird
38.5363,-82.73006,2022-10-24 12:14:41.149,Brown-Headed Cowbird
40.724472,-73.71017,2022-10-24 12:21:08.261,Brown-Headed Cowbird
40.724472,-73.71017,2022-10-24 12:21:09.869,Brown-Headed Cowbird
40.724472,-73.71017,2022-10-24 12:21:13.339,Brown-Headed Cowbird
39.837505,-76.63945,2022-10-24 12:22:06.677,Brown-Headed Cowbird
40.432976,-74.85947,2022-10-24 12:22:10.651,Brown-Headed Cowbird
42.909447,-71.06229,2022-10-24 12:22:24.420,Brown-Headed Cowbird
42.909447,-71.06229,2022-10-24 12:23:11.053,Brown-Headed Cowbird
42.909447,-71.06229,2022-10-24 12:23:23.745,Brown-Headed Cowbird
42.599068,-85.868866,2022-10-24 12:31:36.193,Brown-Headed Cowbird
38.5363,-82.73006,2022-10-24 12:31:50.666,Brown-Headed Cowbird
35.999043,-78.862175,2022-10-24 12:32:54.199,Brown-Headed Cowbird
35.999043,-78.862175,2022-10-24 12:33:25.441,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:33:46.846,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:33:47.023,Brown-Headed Cowbird
39.31593,-77.79123,2022-10-24 12:37:43.742,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:44:26.834,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:44:27.748,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:44:31.660,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:44:31.677,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 12:44:31.865,Brown-Headed Cowbird
43.97949,-79.39874,2022-10-24 12:49:18.535,Brown-Headed Cowbird
44.35112,-83.48363,2022-10-24 12:54:07.668,Brown-Headed Cowbird
41.289566,-81.584656,2022-10-24 12:55:07.892,Brown-Headed Cowbird
40.386185,-80.12522,2022-10-24 12:58:44.857,Brown-Headed Cowbird
40.386185,-80.12522,2022-10-24 12:58:49.819,Brown-Headed Cowbird
40.386185,-80.12522,2022-10-24 13:18:36.282,Brown-Headed Cowbird
41.111637,-81.50424,2022-10-24 13:19:27.822,Brown-Headed Cowbird
42.378933,-83.41935,2022-10-24 13:19:47.422,Brown-Headed Cowbird
40.11075,-75.01942,2022-10-24 13:27:38.681,Brown-Headed Cowbird
42.349842,-83.36945,2022-10-24 13:33:12.557,Brown-Headed Cowbird
39.7891,-84.12039,2022-10-24 13:33:38.057,Brown-Headed Cowbird
43.02516,-71.371704,2022-10-24 13:36:24.290,Brown-Headed Cowbird
41.615227,-72.53857,2022-10-24 13:39:11.691,Brown-Headed Cowbird
40.11075,-75.01942,2022-10-24 13:39:39.544,Brown-Headed Cowbird
30.176111,-85.704704,2022-10-24 13:52:00.422,Brown-Headed Cowbird
40.724472,-73.71017,2022-10-24 14:06:20.435,Brown-Headed Cowbird
40.724472,-73.71017,2022-10-24 14:06:39.769,Brown-Headed Cowbird
39.00413,-86.56009,2022-10-24 14:07:11.715,Brown-Headed Cowbird
39.00413,-86.56009,2022-10-24 14:07:11.803,Brown-Headed Cowbird
44.21875,-88.36797,2022-10-24 14:09:04.960,Brown-Headed Cowbird
42.122456,-87.87198,2022-10-24 14:11:28.844,Brown-Headed Cowbird
42.122456,-87.87198,2022-10-24 14:11:29.180,Brown-Headed Cowbird
41.977108,-87.61178,2022-10-24 14:26:36.926,Brown-Headed Cowbird
40.572163,-80.12969,2022-10-24 14:39:44.613,Brown-Headed Cowbird
42.015438,-71.366104,2022-10-24 15:11:39.113,Brown-Headed Cowbird
42.015438,-71.366104,2022-10-24 15:11:45.268,Brown-Headed Cowbird
42.04426,-87.67988,2022-10-24 15:25:01.585,Brown-Headed Cowbird
42.04426,-87.67988,2022-10-24 15:36:13.508,Brown-Headed Cowbird
42.014423,-71.41562,2022-10-24 15:45:17.229,Brown-Headed Cowbird
42.909447,-71.06229,2022-10-24 15:49:42.603,Brown-Headed Cowbird
41.335773,-73.13721,2022-10-24 15:52:57.483,Brown-Headed Cowbird
41.845898,-87.99375,2022-10-24 15:54:20.076,Brown-Headed Cowbird
42.776814,-71.0534,2022-10-24 15:59:30.868,Brown-Headed Cowbird
42.928112,-71.538605,2022-10-24 16:14:39.090,Brown-Headed Cowbird
39.130333,-77.55523,2022-10-24 16:19:21.137,Brown-Headed Cowbird
39.130333,-77.55523,2022-10-24 16:19:21.209,Brown-Headed Cowbird
42.410534,-71.3715,2022-10-24 16:22:46.320,Brown-Headed Cowbird
43.02516,-71.371704,2022-10-24 16:26:06.617,Brown-Headed Cowbird
41.845898,-87.99375,2022-10-24 16:30:24.998,Brown-Headed Cowbird
44.21875,-88.36797,2022-10-24 16:32:34.825,Brown-Headed Cowbird
44.21875,-88.36797,2022-10-24 16:32:35.421,Brown-Headed Cowbird
42.928112,-71.538605,2022-10-24 16:46:44.241,Brown-Headed Cowbird
39.298145,-84.39132,2022-10-24 16:51:00.889,Brown-Headed Cowbird
41.335773,-73.13721,2022-10-24 17:05:32.434,Brown-Headed Cowbird
42.457943,-83.15421,2022-10-24 17:09:45.954,Brown-Headed Cowbird
41.714325,-71.4658,2022-10-24 17:30:51.866,Brown-Headed Cowbird
41.725643,-70.861374,2022-10-24 17:39:50.210,Brown-Headed Cowbird
44.93135,-93.24053,2022-10-24 17:43:17.603,Brown-Headed Cowbird
40.526573,-75.48782,2022-10-24 17:45:43.153,Brown-Headed Cowbird
40.526573,-75.48782,2022-10-24 17:52:34.611,Brown-Headed Cowbird
40.87104,-74.25591,2022-10-24 17:56:09.333,Brown-Headed Cowbird
