anonymized_latitude,anonymized_longitude,timestamp,species_name
42.033104,-88.15242,2023-01-20 18:34:14.496,"American Crow,Rose-Breasted Grosbeak"
40.029438,-74.99793,2023-01-20 20:26:32.947,"American Crow,Rose-Breasted Grosbeak"
39.99058,-86.03235,2023-01-22 13:41:12.982,"American Crow,Rose-Breasted Grosbeak"
41.09862,-96.28521,2023-01-22 15:13:22.823,"American Crow,Rose-Breasted Grosbeak"
39.891308,-83.72537,2023-01-22 18:50:32.578,"American Crow,Rose-Breasted Grosbeak"
43.589012,-96.76306,2023-01-22 22:15:18.381,"American Crow,Rose-Breasted Grosbeak"
39.27826,-74.70176,2023-01-23 14:22:12.512,"American Crow,Rose-Breasted Grosbeak"
40.491356,-82.87682,2023-01-25 14:14:38.549,"American Crow,Rose-Breasted Grosbeak"
35.778927,-78.32455,2023-01-26 21:13:35.607,"American Crow,Rose-Breasted Grosbeak"
41.622246,-88.03763,2023-01-27 14:04:47.091,"American Crow,Rose-Breasted Grosbeak"
39.330936,-76.74696,2023-01-27 16:50:01.866,"American Crow,Rose-Breasted Grosbeak"
41.39989,-88.45669,2023-01-29 14:26:05.416,"American Crow,Rose-Breasted Grosbeak"
41.375393,-88.651794,2023-01-29 17:45:38.275,"American Crow,Rose-Breasted Grosbeak"
40.78383,-88.59247,2023-01-30 13:38:36.943,"American Crow,Rose-Breasted Grosbeak"
40.306286,-75.18688,2023-01-30 15:43:07.451,"American Crow,Rose-Breasted Grosbeak"
29.584593,-95.818245,2023-01-30 19:15:16.100,"American Crow,Rose-Breasted Grosbeak"
41.537693,-81.44494,2023-01-30 20:20:26.618,"American Crow,Rose-Breasted Grosbeak"
33.009678,-97.0991,2023-01-31 14:31:08.757,"American Crow,Rose-Breasted Grosbeak"
43.07057,-76.196526,2023-01-10 15:48:55.311,"American Crow,Rose-Breasted Grosbeak"
41.880108,-87.67893,2023-01-11 15:00:37.911,"American Crow,Rose-Breasted Grosbeak"
41.660515,-83.52859,2023-01-16 19:06:35.201,"American Crow,Rose-Breasted Grosbeak"
40.29069,-74.26677,2023-01-16 20:00:08.035,"American Crow,Rose-Breasted Grosbeak"
36.034626,-86.52582,2023-01-18 15:01:37.901,"American Crow,Rose-Breasted Grosbeak"
42.014763,-87.87943,2023-01-03 18:02:54.625,"American Crow,Rose-Breasted Grosbeak"
41.416134,-85.21614,2023-01-04 14:08:49.019,"American Crow,Rose-Breasted Grosbeak"
40.064224,-82.79951,2023-01-04 15:21:10.730,"American Crow,Rose-Breasted Grosbeak"
40.679867,-80.38815,2023-01-04 19:11:49.120,"American Crow,Rose-Breasted Grosbeak"
42.040905,-87.63817,2023-01-05 17:30:33.285,"American Crow,Rose-Breasted Grosbeak"
41.82131,-88.42016,2023-01-06 13:37:23.096,"American Crow,Rose-Breasted Grosbeak"
40.168045,-81.405556,2023-01-07 20:53:21.214,"American Crow,Rose-Breasted Grosbeak"
51.105907,-114.133575,2023-01-09 18:20:54.352,"American Crow,Rose-Breasted Grosbeak"
